vib_peak_hz,vib_rms_g,vib_centroid,vib_kurtosis,magnetic_rms_uv,current_rms_a,temp_c
20.04429034326293,0.11718266021562421,356.65424154019763,3.4613694993107718,43.62096044676185,7.654776525808942,88.46307106478729
21.405227269890524,0.09452111220215889,317.23393831872806,3.021333887169002,44.93217123150338,8.307411131333662,92.80236475869538
28.179081794723267,0.1433836138082282,522.0889573481882,3.175742167275695,44.90241444887536,7.676397789251344,92.4216368788105
22.086708331677603,0.12752119610106144,361.10458607060116,2.663654512940624,45.1098679381908,8.543557370230026,88.28700210165607
21.160626387367298,0.13794386815878382,274.9002610103488,3.06386400041151,43.51379905407161,8.686760513647174,88.51504616855107
21.872985309647504,0.09193042336262067,431.17972450891466,2.4581595787122876,47.51901638245538,8.030443969917854,83.85391274825174
25.047917326931387,0.16205558522835875,303.62547204492665,2.4960295496211846,45.6296031728013,8.328729613023551,84.5003737555609
28.701747236171315,0.09375991121267127,366.0449669038769,2.6970351689742786,37.58393702501163,8.26798415792519,85.63378216911642
29.264826770317093,0.13012590679312255,358.2911191281587,2.7349061085643087,47.93155246119002,9.157560176018388,85.77334003638224
27.24786788509836,0.13279226946396872,358.0175335332629,3.1968102354108465,44.152383947486655,7.515788220095371,86.8049715163488
29.32840933813186,0.09200319850971105,357.7536366460453,2.911714289907404,36.39414802163657,8.549861681483096,90.12204413966421
27.65171021771497,0.07974002491398328,363.3556496709659,2.986459590933368,41.603037220378404,8.165052824123832,84.48479810469418
22.814802672147458,0.1013650464885523,408.1086287288572,2.8914747888559815,45.317745199647284,8.255397907198635,85.10340983667217
24.6906706344224,0.13001570252683006,319.51574934678695,2.4955022762554377,46.24407029800358,8.676271084632086,93.04289115882732
22.704653180389123,0.11637974482129729,298.94354048616367,3.052745663894458,42.758841768527894,7.288268830350616,90.29747550157894
25.26372464461424,0.13337516872813984,350.687670949994,2.615005623314175,47.26769807571445,8.85113306587121,89.70526866977741
25.93902360634652,0.1460199100338509,444.96277580544904,2.5673553062223404,47.9915954068334,8.042370757810438,86.64628935267336
18.20276717456629,0.1055699379842922,311.3250362360534,3.051696980258608,43.23613866704873,8.293574579747407,87.43932166556367
23.106251232497605,0.11803581280305941,267.9046567268331,2.9362830648640594,48.00212569504277,8.246831504859957,87.3359393311514
22.132526183436376,0.12570406633709133,401.7221715727601,3.1684625975242118,60.90964602094349,8.951632621722009,87.8664120072908
22.085889903133193,0.10146143703535299,325.82282513768763,3.0463424861337485,47.83949633604307,8.365439415091059,89.50804377737802
30.47208702226786,0.148034679495855,432.2703617859305,3.214505719709157,46.249810821452314,8.503312654685303,89.39736210270405
18.567484705571232,0.09506206089417578,483.8079182212236,2.5511012094564207,47.272340362800044,7.965408220869506,88.21238089314411
24.643732994176922,0.09561985514045142,269.5321616201278,2.813187477840059,42.006654039396004,8.627081139379927,82.68500212289077
22.081656341327054,0.14630160514084756,432.72736621750425,3.216083122403486,39.74255821801819,7.878345170449063,92.62173902605977
20.243516110688212,0.11066875101393951,374.14009585593374,3.130384001809156,40.43862246105755,7.957273254669111,86.78683219616885
27.959672706781838,0.09918619882370293,421.49434531316945,3.203168852689995,55.674277931687854,7.856245895118585,88.13999222138004
20.59629584727188,0.11622671693707613,333.797310756184,3.146437936145736,47.12921107151921,8.510109826279106,85.38870433294144
23.809721818075392,0.1283266478396018,292.2809411201198,2.852111673936055,48.92662666771661,8.315224015442642,93.80049170682416
22.218530344305083,0.1098741831883719,377.00815335171126,3.1504654629278,44.535494766178196,8.209587358794426,88.94013354215554
23.574856841087495,0.0750791868468613,319.33241033278784,2.6668331416177984,41.79936195626612,8.151985924383396,88.30676742530808
27.136256350412307,0.12517511377499313,272.94890891832483,2.7806336160661758,40.5737247869125,7.964209235865711,89.78231933903749
28.105848513696976,0.11390381193992696,360.822082272352,3.013212095550258,43.58152968761792,8.383191181470728,86.15559804274007
23.721093266500972,0.10041063289166241,463.74063649979973,2.8997751246373697,49.69586085230923,8.206547498884808,91.90423237844175
28.559984369299606,0.13690205049455034,316.5458337271604,2.878995190652487,52.54266569048087,8.100138417128427,89.35900048065977
19.200216645073105,0.12101031203396995,369.11243799947545,2.638731164880961,45.15091180869404,8.123196954717395,92.26991412963437
23.402613989263198,0.10724350548429051,376.84311678063534,1.9409312333363582,38.0448100071063,8.159926459087286,86.31050534155693
30.241866241940873,0.11200379113660024,431.6053185801776,2.4387585437860517,57.02379244601263,7.832660425601282,86.72469145538182
